1686215796.399907,in-event <InotifyEvent: src_path=b'FirewallRules.json', wd=1, mask=IN_OPEN, cookie=0, name=''>
1686215820.167543,192.168.29.136,20983,60422,47617,28
1686215820.179223,192.168.29.136,20727,60422,47873,28
1686215820.191012,192.168.29.136,20471,60422,48129,28
1686215820.202657,192.168.29.136,20215,60422,48385,28
1686215820.219709,192.168.29.136,19959,60422,48641,28
1686215820.517648,192.168.29.136,19703,60422,48897,28
1686215820.587105,192.168.29.136,19447,60422,49153,28
1686215820.598846,192.168.29.136,19191,60422,49409,28
1686215820.610420,192.168.29.136,18935,60422,49665,28
1686215820.621802,192.168.29.136,18679,60422,49921,28
1686215820.723572,192.168.29.136,18423,60422,50177,28
1686215820.735214,192.168.29.136,18167,60422,50433,28
1686215820.831819,192.168.29.136,17911,60422,50689,28
1686215820.838193,192.168.29.136,17655,60422,50945,28
1686215820.849683,192.168.29.136,17399,60422,51201,28
1686215820.860921,192.168.29.136,17143,60422,51457,28
1686215820.909852,192.168.29.136,16887,60422,51713,28
1686215820.921580,192.168.29.136,16631,60422,51969,28
1686215820.933734,192.168.29.136,16375,60422,52225,28
1686215820.945788,192.168.29.136,16119,60422,52481,28
1686215820.957640,192.168.29.136,15863,60422,52737,28
1686215821.059754,192.168.29.136,15607,60422,52993,28
1686215821.076587,192.168.29.136,15351,60422,53249,28
1686215821.088689,192.168.29.136,15095,60422,53505,28
1686215821.239048,192.168.29.136,14839,60422,53761,28
1686215821.250546,192.168.29.136,14583,60422,54017,28
1686215821.347432,192.168.29.136,14327,60422,54273,28
1686215821.364736,192.168.29.136,14071,60422,54529,28
1686215821.365670,192.168.29.136,13815,60422,54785,28
1686215821.377665,192.168.29.136,13559,60422,55041,28
1686215821.389947,192.168.29.136,13303,60422,55297,28
1686215821.401343,192.168.29.136,13047,60422,55553,28
1686215821.413129,192.168.29.136,12791,60422,55809,28
1686215821.425064,192.168.29.136,12535,60422,56065,28
1686215821.516001,192.168.29.136,12279,60422,56321,28
1686215821.527974,192.168.29.136,12023,60422,56577,28
1686215821.539561,192.168.29.136,11767,60422,56833,28
1686215821.624563,192.168.29.136,11511,60422,57089,28
1686215821.636451,192.168.29.136,11255,60422,57345,28
1686215821.647609,192.168.29.136,10999,60422,57601,28
1686215821.802028,192.168.29.136,10743,60422,57857,28
1686215821.831044,192.168.29.136,10487,60422,58113,28
1686215821.881115,192.168.29.136,10231,60422,58369,28
1686215821.986916,192.168.29.136,9975,60422,58625,28
1686215821.997990,192.168.29.136,9719,60422,58881,28
1686215821.998337,192.168.29.136,9463,60422,59137,28
1686215821.998595,192.168.29.136,9207,60422,59393,28
1686215822.021019,192.168.29.136,8951,60422,59649,28
1686215822.032899,192.168.29.136,8695,60422,59905,28
1686215822.044460,192.168.29.136,8439,60422,60161,28
1686215822.187254,192.168.29.136,8183,60422,60417,28
1686215822.198900,192.168.29.136,7927,60422,60673,28
1686215822.210781,192.168.29.136,7671,60422,60929,28
1686215822.249340,192.168.29.136,7415,60422,61185,28
1686215822.319878,192.168.29.136,7159,60422,61441,28
